pc0,pc1,pc2
-1.63405669,0.83702445,-1.37362766
-0.194093376,-1.76021361,-0.599220157
3.46543193,2.05112362,-0.494668931
-0.668508649,2.17040014,0.437301695
-0.892690778,0.94563365,-0.200398207
2.34726763,0.0772800297,0.110368274
1.92719781,0.51597476,0.966773272
-5.43765736,-2.30599117,1.0652926
-3.45337963,0.35980776,-0.26014936
0.00487733306,1.19244683,-0.809483349
4.0924716,0.00355598307,-0.738648534
1.00786269,0.63436693,-1.09281898
2.70625663,0.974601805,-1.41315794
2.49158931,1.16668284,-0.903352559
-0.680121899,0.412817508,0.552871823
1.2208662,0.048755914,0.650070786
-0.0699031502,-0.849836349,1.03762412
-0.573538601,0.132826418,-0.731376171
4.0896287,1.96732211,-0.657221735
0.229321867,1.79511607,-2.23413682
-0.404247522,-0.0569333248,-2.49062824
0.686329246,-1.36119378,0.759457231
2.57542825,1.47281623,-1.10492313
-0.917746723,-1.45676661,2.03002858
-1.04052258,-0.65888679,-0.463823915
1.97850132,0.826372504,0.283402503
0.59441787,0.596071959,-1.70991313
-1.29447329,0.849054098,0.988462389
-3.67455792,0.0679979548,0.173296332
1.95011091,-0.0636495426,-0.409293562
0.0344927423,0.392604411,-0.096730113
-1.54704714,-1.16372514,0.379333913
3.06155944,0.826897144,-0.176890567
4.24242449,2.13035131,-0.468262076
-0.412439615,0.770489216,-0.904683471
-1.26111114,-1.08508456,0.101070829
-3.69321275,0.24382849,0.804954469
-0.690382957,1.58901155,-0.342736721
0.176288918,-0.597054899,-0.135350943
-3.39946437,-0.794787705,0.447982579
-0.43404156,0.608542502,0.34770757
2.84252262,-0.424659967,-1.16391504
2.56709075,0.492839634,0.827763259
1.10128224,-1.99164438,0.51893419
-1.88189173,-0.913557768,0.596497238
0.215589538,1.05517673,-0.449899763
0.596859276,-0.534805834,0.589022517
0.918349326,0.236822918,0.0628773049
0.858466327,-0.186499462,-0.02812941
0.865417063,0.755631506,0.145189255
-2.55615878,-0.815376639,0.40870446
1.01554537,0.131103694,-0.856628954
1.33430934,1.06852245,-0.611461937
1.4242636,1.0321523,0.0949888602
-0.854544282,-0.178660437,0.403545141
-1.02187288,0.99497503,-0.866339684
-0.982268393,-0.202631012,0.339667708
-0.63408339,-0.801886022,-0.871204078
-2.2436254,-0.38340807,-0.574857354
-1.76893723,-1.75136387,-1.00690842
1.48526537,0.316165149,0.267470896
-4.26026392,-0.731931388,0.12114419
1.36926055,1.09260499,-0.834949672
-1.4172672,-0.554956317,0.470083356
-0.687286437,-0.0097056441,0.299984634
1.90870714,-0.279369891,0.89200002
0.956702352,1.35789704,1.01004374
0.827860355,0.45200935,1.41942811
0.0730561689,0.494171619,-1.09135652
-5.3109889,-0.71485287,0.154948205
1.94686174,0.521634758,-0.171344131
2.90549493,0.295818567,0.619924486
-1.14237833,-1.08659923,0.530475199
-4.88314867,-0.661812901,0.0158177763
-0.993713915,-0.448548704,-0.756003976
-1.04222524,1.00858414,0.97566402
0.186887428,-0.632651091,-0.367309242
2.69546723,0.534938216,-0.14337042
3.69639158,0.348615319,-0.310225755
-1.5865463,-0.757816195,0.26243338
2.50966477,0.332494557,-0.580180466
0.11139939,-0.36044535,0.351873189
-1.81889689,-1.05798912,1.14967716
-3.58464527,0.162765056,0.877465665
3.3914752,-0.62213856,-1.55139816
-2.24207401,0.197443679,2.30273557
2.0323472,-1.44952607,0.376940876
3.44106293,0.899783432,-0.486859709
0.0191377476,0.214577898,-0.086726971
0.517700255,-0.375923246,0.353761882
-0.828561783,-0.506538749,0.151273444
4.31471491,-0.338857502,-1.16762424
4.23162365,1.20233071,0.555883288
-2.35459709,0.0419810414,0.25577119
3.53205872,-0.514764071,0.260205686
-0.863730907,0.130213648,0.334144711
0.836269438,1.20068157,-0.927942991
0.140239492,-0.174256921,0.583241522
-0.655267715,0.0236132909,0.928717911
-1.48277497,-1.3712045,-0.279948086
0.153312668,0.126981631,0.393336177
1.88868713,-0.273623079,-0.921320796
0.348550647,-0.127852365,0.128189772
1.04608381,-0.154382721,0.516820431
-2.43572307,0.229651481,0.575440049
-0.547879934,-1.06342256,-0.49224624
-1.60788238,0.157696322,-0.676136851
-2.92613506,-0.835958481,0.587091208
1.37594271,0.609702826,0.480254948
1.81575382,0.269556254,1.04352629
0.323548734,-0.444007456,-1.03731596
-0.945341825,0.510865569,0.620089233
-1.45665777,-1.24413061,1.48707616
-2.30035853,-0.802505136,-0.59697926
0.253679603,1.04777861,-1.27141881
0.114185698,0.628878117,-0.0274406821
0.909649253,0.45520547,0.51258415
-1.02299595,0.836818278,-0.132370025
2.99419618,-1.33217382,-0.0496603064
-4.61235762,0.635742307,0.984379947
0.755380213,0.418781519,-2.32530069
-1.09358311,0.316614419,0.971636057
3.90551853,-0.0953101069,-0.315424353
-0.355884433,0.235501423,1.00982523
-0.253700316,-0.958762705,-0.382254928
0.00768014789,0.286366254,-0.0401801355
-2.95847154,-0.0695811585,-0.0843281001
-1.26807427,-0.455091476,0.393372506
-1.26650155,-0.592577696,-0.651471674
-0.287464768,0.15541321,-0.115021102
-2.42482972,0.172869638,0.992871881
-3.13013268,0.620880485,0.590566874
2.86980081,-0.388489872,-0.0684093237
1.47544158,-1.3061049,-0.618512452
0.34518829,0.0795563683,1.28310907
-1.3663317,-0.105651125,1.37754571
-3.98903513,-0.778194964,-0.256032974
-0.268525213,1.56741154,0.206856728
6.15250063,1.73542964,-1.78316891
-2.81496954,-0.392550945,0.998496532
-2.93733382,-0.101678133,1.2080121
2.94261646,0.158727422,-0.478406638
4.09313393,1.26492083,-1.39795887
-0.802121341,0.930785,-0.289237559
1.14554465,0.330144435,0.0048976168
0.705072999,0.456034958,-0.661432087
-1.75379753,-1.01130021,0.39154011
-2.1909883,-1.37211442,1.11339426
1.09684443,-1.20046186,0.443799794
2.38952613,-0.43271637,0.0886906236
-2.36744952,0.247165143,0.201813236
-1.40543056,-0.956909955,-0.0845719278
-1.42914093,0.125688523,-0.203450665
-1.32963264,0.674149692,-0.748847246
0.975904465,0.243019566,0.415538013
-5.49615908,0.652456522,0.309475541
-0.434086233,-0.0659010559,-0.243385196
2.0196147,0.676949024,-0.922900975
-4.41711998,1.3760736,0.957974136
0.257732302,-1.23109376,0.540211856
0.756875098,-0.418419272,-1.15547442
-3.31582832,1.35757101,0.627835989
0.902112544,-0.368176162,0.846819282
-2.62127066,-0.954528511,0.722627103
-0.601306319,0.36479938,0.260455519
5.66037655,-0.225611299,-0.739219725
0.207951829,-0.459418267,0.0625881404
-2.45080352,0.509095669,0.620600164
-2.87752295,0.0296308156,1.57084787
-4.53470135,0.3273426,1.25746846
0.687540829,2.20374656,0.235649496
-3.17514491,-0.0647964403,1.793751
-0.671674609,0.257731616,-0.484494686
2.71766138,0.776502013,-0.968155324
0.450652689,-0.537673831,1.35605371
-4.4728694,-1.37151384,1.53342354
-3.91066909,0.220440537,0.34592849
0.357459724,1.66701233,-0.543733358
6.4926877,1.53231001,-1.01279664
-2.44613218,-0.375188619,0.646396339
-5.16714621,1.06516349,1.66676927
-7.60444784,2.52928472,0.617104352
1.09592021,-0.0445206463,-1.95206296
-2.56901169,2.67048907,-0.271071136
-1.83491445,-0.00336023117,-0.701815009
-4.05581093,1.18788457,0.242394313
0.868117213,0.925523102,-0.0497862995
-5.61882877,0.995324314,2.02330303
-9.47794724,3.43084955,0.41337204
-5.85928297,-1.30117464,-2.62207985
-5.95699215,1.96563125,0.985079169
12.8962135,-3.89137912,-1.16663706
0.851834059,-4.08378983,0.0797372982
2.36320639,1.43747878,-0.249098077
10.0757446,1.32754266,-0.0416880362
1.08238459,-3.49789262,-2.02070522
1.93810701,-1.59946799,-0.561280191
-5.47703362,-0.588497102,-0.488141149
-5.14889479,-1.04221332,-0.261279285
-6.86609125,-0.538219869,0.28666243
6.35061073,-0.029997237,0.54095763
4.30522346,-0.42807892,-0.923366189
6.20371008,-0.404754996,-0.20724152
1.08623016,-0.249750167,0.966440618
-0.960966706,-1.54913759,0.00634368183
-4.2681365,0.779916525,0.566036999
7.25617599,-0.301905453,-1.50622141
2.09972072,1.50458694,0.564246655
-1.23362541,1.62592602,-0.987983525
4.04039717,0.646116078,-0.685457051
-2.60398364,-0.582628548,-0.360470742
2.58152652,-0.448257118,-1.00907815
3.43451738,-0.679282725,-0.082814388
-4.82669401,-0.213932365,1.19901824
2.11370754,-0.470901906,0.217810586
-2.7463727,-0.683717966,1.84950519
-3.56489348,-0.434489548,-0.496961176
-0.572100163,1.81421447,-0.453285724
-0.308939844,-0.116261654,0.924974442
-7.95106983,-0.043364808,0.789058208
2.73513794,1.33195925,-1.75881195
-3.05423713,-1.52331519,0.580195367
2.7644012,1.72588491,0.262958378
2.28123355,-0.0472317152,-0.926508486
0.82278955,1.94944298,0.658164799
0.0304283444,0.193879157,-0.215391532
-4.83847332,0.32119745,0.487249702
0.511083305,-1.12046921,-0.443999648
0.0402956195,-0.428769767,0.0659448653
-4.72986698,2.48006248,-0.118266553
0.354177803,-2.23071861,-0.313908726
-6.55788946,0.337523788,1.40482318
-0.352575809,2.67865705,0.353010982
-3.46391678,0.0608906411,0.905899465
-4.58778286,1.44873512,-1.06759739
4.90396929,-0.366671771,-0.355075032
4.57046318,-2.82596564,0.673375368
-6.50207853,0.530382216,1.27103519
-2.76305962,-1.87931073,0.231660679
7.88271236,0.469002634,-0.243017226
-5.02657366,-0.00449256971,-0.715842485
-1.69016397,-0.253695786,0.249400109
-5.08106089,1.89022553,0.924407601
-4.08028126,-1.29600883,-0.391431749
2.47131395,2.15758777,-1.58034003
-7.05335379,3.77577567,-0.048893854
6.86041021,-1.28904915,0.210534319
6.87774229,2.2297442,-0.521294773
1.81482089,-0.747354567,-0.260516018
7.66820192,3.12314868,0.309824347
-4.93919611,0.734182,0.625392199
4.40501308,0.731755197,0.266482413
0.905476987,-0.508640051,-0.988245428
5.1681056,-2.81718063,-0.731114984
-3.3025794,1.18591619,-0.470204175
1.50468957,-0.0618903786,0.18067041
-3.67795014,-0.406468093,-0.173731849
3.34372735,0.499384373,-1.44759405
-1.73327506,-0.598672867,0.456133038
-1.54118717,-0.810589492,-1.12271333
1.79266644,-1.02432871,0.580118954
-0.691861749,0.658079386,0.188460201
3.2927289,0.355027884,0.254119128
0.565625131,0.205960825,-0.911492944
1.71458757,-0.339419484,0.375406176
2.82967043,-0.0608279034,-0.0105832247
-4.93580103,0.684929132,0.062069796
-2.64065027,1.35636771,0.232665777
-3.59131145,-0.828651369,0.13184844
-0.0213786662,3.71477175,0.542510688
-0.169846311,-0.829551339,-1.24779892
5.04959774,0.0149873141,0.0892105326
1.39057446,-0.912764966,-0.296132743
-1.87346601,-0.532415986,0.433579952
-0.558863044,-1.39637959,0.372082859
2.70248246,1.61610591,0.150782093
4.44017172,2.30139375,0.332717389
-0.526750863,-1.61876297,-1.13678324
0.427920699,0.677898288,0.469984204
-4.08725452,0.141889244,0.536319017
5.32088566,1.38443577,-0.559151053
-0.119976908,-0.316174209,1.43153155
-0.906303942,1.42343795,0.250093341
-2.19514656,-2.85240388,0.999446809
-0.501539528,0.0945235714,-0.809717417
-1.95751834,-0.367135227,0.982771933
0.902137518,-0.0921604186,0.0513923354
-3.41977358,-2.85598326,0.0272076782
2.37701201,-0.15344286,-0.174286023
0.393420041,0.116671517,0.0903013647
-1.01363826,-0.256662816,0.780440211
-1.78002369,-1.82447362,0.351863652
4.34059906,0.795018435,0.172492728
-2.01721811,-0.0994112268,0.317819655
-1.92489088,-0.887374222,0.163508177
-1.88557816,0.162345141,0.117026322
1.90539145,0.119242877,0.182682782
-0.205969557,-0.0227860939,-0.228994116
-0.698090196,-0.248530269,-0.129909128
-0.382260978,-0.121733166,-0.0149492538
-3.27064347,-0.610794902,-0.0353555158
0.964609921,-0.416227549,-0.0905243605
0.270532638,0.376979947,0.217086166
6.23746204,0.400131583,-1.22720933
-0.128946289,-0.878483117,-0.278562039
4.33451366,-0.938724041,-0.894804716
-2.21015501,1.84980059,-0.794377685
-2.53404951,-1.41853428,0.0236078296
3.03420877,1.35775232,-0.428125292
0.262860358,0.115135796,-0.32496354
-0.594787538,1.02252984,-0.161453217
0.75782907,0.208462104,-0.0205682088
-2.51265216,-0.466525614,0.825878799
-0.297380447,-1.44269443,0.545683563
-2.18522644,-1.03323793,0.692070723
-3.79541349,0.397000521,-0.568185866
-2.40225458,0.223808616,0.285978347
2.36023211,0.623648286,-0.0115195839
-6.016397,0.300091952,1.06886172
-4.4648881,2.08657598,-0.366525531
2.81411314,-1.05817568,-0.240698174
1.14159071,0.975211799,1.22663188
-4.70915651,0.0338973291,0.834793508
3.24720144,-1.51076734,-0.318427056
0.764169514,0.0387096107,0.231902435
-2.07466698,-0.949955404,1.00999415
-1.32986152,1.02945375,0.250730872
-1.59867346,0.455042183,0.0105433101
-1.84197354,0.736777127,0.124159783
1.17224896,-0.240523547,0.0407895669
-2.32985854,1.61937666,0.455088437
-2.51565933,1.34400022,0.0403598249
-0.539014876,-1.03104186,0.167933255
3.61103725,-0.218564093,-1.24040723
3.86155725,0.650140285,-0.634071827
-1.05524135,-0.0839102417,0.458173662
-1.88916075,-0.217474222,0.67483288
2.82569242,-0.148354441,0.424189895
-4.04303503,-0.714166224,1.10885084
1.60064685,-0.00484634563,-0.927735746
-1.9606148,0.114013672,1.20184588
1.34005904,0.586236537,-0.89086628
0.812625289,0.923177421,0.067999281
-1.40036237,-0.890352547,0.86583662
-3.20453238,-0.486866385,0.336576551
1.46974909,0.480487376,0.109267734
-1.64026654,-0.531774998,0.109993227
1.0355047,0.0506654941,-0.271648258
-4.74915028,0.513953209,0.75840199
-1.68861639,-1.02629769,-0.411573142
0.670460641,0.0532589704,-1.12173343
6.55069542,1.14963889,-1.38241303
0.461333752,0.278523713,0.223620236
6.64386797,0.0589287989,-1.72569942
1.48309159,-0.0969973132,1.12857723
1.51932192,-0.0707138032,-0.953038096
0.485588402,-0.449345559,0.401048094
4.05769348,0.571940422,-1.6568538
-7.25872183,-0.0434339494,1.39513767
1.88476348,-0.139106929,-0.668114185
-0.755573571,0.553407133,0.471781492
-0.42249915,-0.936976016,0.107696898
-0.962991059,-0.273106128,0.988446832
-3.45609212,-0.724126041,0.247667775
2.41933107,0.611695111,0.463158011
4.12882519,1.07349205,-1.59208095
-1.02599216,0.588681757,-0.716430724
0.940437555,-0.941860974,0.176642358
0.138787508,0.722769499,0.163044408
-0.439733535,-0.479707986,-0.841352165
-2.56707382,-0.631130636,0.711911976
1.11461306,-0.224252492,0.34529534
-0.75474745,-0.315441459,0.106417678
3.8138392,-0.055864878,-1.05188549
1.33261621,-0.3285411,0.211518884
-3.12268615,1.18091905,0.684947491
3.19299483,0.19081977,-0.150694996
-0.42592755,-0.393829167,0.0521018617
4.41775656,-0.111544535,-0.492946833
1.27176023,0.905257642,-0.3737005
-1.31986022,-1.02086449,-0.0537592061
-2.76716948,-0.0426420234,0.496559292
3.2705915,-0.0866675377,-0.705033064
0.940341711,0.0499080122,-1.12689149
-0.143675596,0.268570691,0.875454783
-0.881094873,0.616771102,-0.0174871385
2.74426508,0.11931818,-0.160718799
-0.390355259,-0.171545878,0.39688611
1.17168987,0.66528368,-0.548358798
-0.744906783,-0.502266049,0.518209577
-1.61293149,-0.543933868,0.428702205
2.7515862,0.205495194,-0.603025615
2.22484136,0.0440388843,-0.481568903
-0.287552953,-0.117722005,0.42198211
-0.685297787,-0.201420352,0.465561301
1.73904872,-0.699785709,-0.587539971
-0.0985088348,-1.13913429,0.291458964
-5.16296911,-0.690400422,1.41251981
-0.028093338,-0.391978055,-0.078130044
0.999421299,-0.328933686,0.842499018
2.1897285,-0.895533085,-1.10341167
0.837426126,-1.81053448,0.507920146
3.88335323,0.206000701,-0.161153585
-0.00925002992,0.236050516,-0.752170503
-1.67125344,0.92297709,-0.186242029
3.34148979,0.102876648,-0.0341656208
0.754773438,-0.102541089,0.718378901
1.00963378,-0.514861226,-0.34565118
2.97290802,-0.00908734929,-0.646802843
0.296445876,0.806662917,-0.431557715
-0.323004186,0.496689111,0.0638099611
-2.32072616,-0.902748346,0.256005853
1.51380587,0.296630353,-0.260547966
2.64494824,-0.185176596,0.694337606
0.731399655,-0.496010661,-0.589604497
-2.53330421,0.328483313,0.0491197072
4.59336948,-0.441398233,-1.75803888
0.244797453,0.732657492,-0.759727776
-0.785926998,-0.292504907,-0.476953447
-2.57934308,-0.564105868,1.267542
-0.739476919,0.926451862,-0.448605806
-2.83590674,-0.221809551,0.622106552
0.254704922,-0.225923121,-0.196101546
-1.7663672,0.166483879,0.695303321
2.14234877,0.0641256198,-0.877735972
-2.00239515,0.504776895,0.510243237
-0.125629187,-0.243803889,-0.180605397
0.663374841,0.3767232,-0.614033103
1.83614647,0.171511814,-0.722652197
-1.14000535,0.225049227,0.384079039
2.5269115,1.17589283,-1.15506232
0.591697931,0.993637145,-0.333477855
-1.42092109,0.587678611,1.11142862
-3.0377655,0.0866213068,0.0249227416
2.06104493,0.19272618,-0.662004173
0.239473209,0.60299325,-0.273266256
-1.16609907,0.648452878,-0.428677201
-1.5053618,1.27882802,0.179331511
-1.66300702,-0.913719893,1.16347086
2.59119678,-0.881518006,0.755010962
-2.3909483,0.317598432,0.982230902
2.21499348,-0.41447112,-0.419310868
-0.304621875,0.589391768,-0.282545626
-0.792292118,0.0793802887,0.546410978
3.15516663,0.45834282,-0.0130533548
-0.442506284,0.839377344,0.0257742554
-1.72078955,-0.0424476489,-0.175531626
-0.160886168,-0.246668488,0.00918365922
0.653976977,0.263049752,0.598859966
-1.95848787,0.316040963,0.471095532
0.0748896375,-0.0310838223,-0.595103562
-3.54047227,0.121026158,0.9042328
0.613182127,-0.814108193,0.65413785
1.75806558,-0.90049839,0.264201403
0.999339521,-0.327721238,-0.0645204857
0.420087487,0.358401775,0.308269113
1.97857034,-0.302366495,-0.336978137
-1.22035575,0.513052166,0.582821429
1.43956697,0.108433574,0.208806172
0.247463852,0.0263381321,0.0654954687
1.62978911,1.12231266,-0.454126328
0.250398755,0.722685516,0.131427869
-0.165171891,-0.506112516,0.274323285
0.985698581,0.132495135,0.367922693
-2.78965783,0.655257583,-0.0943116769
-0.0445858799,-0.900055707,-0.407970071
0.612073064,0.123595342,-0.159811467
0.386742592,-0.238170162,-0.055519253
1.24192357,0.102558888,0.649852633
0.534714103,0.136703297,-0.189752281
3.08793187,-0.447113007,-0.795564413
0.473287225,0.0801681504,-0.0780362338
0.0978911072,-0.057849817,-0.689803123
-1.43303931,0.141400427,0.294331521
1.865587,-0.0153188193,-0.154941529
-1.75253057,-0.113857903,0.099824734
-2.25888562,-1.23390484,-0.28836602
1.01741278,0.494217664,-0.573168993
0.606803417,-0.495858967,0.232064545
-0.486731559,0.311761022,-0.140832931
1.96305001,0.669193923,-0.588237882
-0.72966373,-0.17088899,-0.899797022
1.99722385,-0.0916031376,-0.215332866
-1.20724738,0.42063126,0.728659511
-2.75946808,-0.376802176,0.526479721
1.24295962,-0.154425725,-0.31289795
-3.52402711,-0.622620225,1.46280277
-1.33681023,-0.477131635,-0.368347675
-1.06812966,-0.876897097,-0.118271425
1.56772196,0.0520651489,0.156669945
-1.6927135,-0.576032043,0.344584584
3.87853789,0.521117926,-0.660795212
0.905326068,-0.422961503,0.171111748
1.80042434,0.696800351,-0.203317985
0.381157517,0.194976062,0.111031957
0.700743973,0.271782368,0.0596151091
-0.897346437,0.0171253346,0.249530569
0.759556472,0.316309094,-0.335100174
-0.122746609,0.326235563,0.163984835
1.35754251,-0.058387883,0.0422841012
0.650022209,-0.208602607,-0.226222619
-0.697984397,0.929403901,-0.490312696
0.723418653,-0.186927065,0.182631955
-2.12718654,-0.180616632,0.483001143
0.599515319,0.0204384308,-0.299811482
0.3908903,0.300867915,-0.165414363
-2.90156341,-0.607888281,0.369158
0.419381857,-0.199982628,-0.11471051
-0.403939813,-0.158170804,0.163958237
0.441304535,0.2103066,-0.184481978
2.32532644,0.900861502,-0.830842674
0.472232074,-0.00867916644,0.177244172
0.317804992,-0.0563314669,0.0719179958
0.53203553,-0.052486755,0.32618767
1.20743942,0.214719191,-0.865847111
-0.985867083,0.257751495,0.459551513
-0.214722157,0.0881930441,0.0793808475
0.869304657,0.367792726,-0.375979096
-0.664777458,0.194049835,0.482187063
-1.58952093,-0.450586021,0.300791681
-0.265156686,-0.283300191,-0.125674337
2.53034186,0.49947983,-0.597534299
0.0811034888,0.0844841599,0.216187477
-0.956091404,-0.475700229,0.0154269729
-1.26666057,-0.144623905,-0.117935129
-1.89355326,0.506588876,0.372818381
1.54578042,-0.420846224,-0.628163099
-1.66001618,-0.0956408828,0.582014978
-0.0358279943,0.418375373,-0.128203392
3.13991928,-0.274728745,-1.07548928
0.996188998,-0.0674843714,0.53674233
0.699462891,-0.180031627,0.603325069
0.172202855,-0.213593379,-0.0719085261
2.36948609,0.716566503,0.429530859
-0.581860006,-0.0143428389,0.66371727
-0.0830729082,-0.0269208159,-0.0233260226
